Date,AAPL,AMZN,DELL,FB,GOOG,LNKD,MSFT,NFLX,TWTR,VMW
2009-07-23,22.55,93.87,13.47,,218.45,,25.56,6.64,,32.77
2009-07-22,22.39,88.79,13.3,,213.63,,24.8,6.47,,31.25
2009-07-21,21.64,89.01,13.36,,213.74,,24.83,6.4,,30.97
2009-07-20,21.84,88.23,12.94,,214.87,,24.53,6.4,,31.1
2009-07-17,21.68,85.85,12.67,,214.91,,24.29,6.31,,30.81
2009-07-16,21.07,86.11,12.75,,221.08,,24.44,6.3,,29.98
2009-07-15,20.98,84.55,12.32,,218.87,,24.12,6.34,,29.3
2009-07-14,20.32,81.95,11.97,,212.13,,23.11,6.19,,28.6
2009-07-13,20.33,81.47,13.02,,211.94,,23.23,6.03,,28.26
2009-07-10,19.79,77.63,13.22,,206.99,,22.39,5.72,,26.89
2009-07-09,19.48,78.1,13.15,,204.99,,22.44,5.71,,26.97
2009-07-08,19.6,77.36,12.95,,201.04,,22.56,5.53,,26.12
2009-07-07,19.34,75.63,13.0,,198.12,,22.53,5.54,,26.76
2009-07-06,19.8,78.1,13.42,,204.6,,23.2,5.68,,28.07
2009-07-02,20.0,79.32,12.97,,204.04,,23.37,5.7,,28.24
2009-07-01,20.4,81.6,13.39,,209.29,,24.04,5.8,,28.76
2009-06-30,20.35,83.66,13.73,,210.58,,23.77,5.91,,27.27
2009-06-29,20.28,83.03,13.86,,211.86,,23.86,5.89,,28.22
2009-06-26,20.35,83.88,13.68,,212.45,,23.35,5.77,,27.95
2009-06-25,19.98,82.2,13.65,,207.68,,23.79,5.87,,27.96
2009-06-24,19.46,79.27,13.28,,204.44,,23.47,5.66,,28.18
2009-06-23,19.14,77.68,12.98,,202.64,,23.34,5.65,,27.25
2009-06-22,19.62,79.15,12.98,,203.47,,23.28,5.79,,27.54
2009-06-19,19.93,82.96,13.29,,209.83,,24.07,5.94,,29.55
2009-06-18,19.41,81.6,12.61,,206.82,,23.5,5.9,,29.91
2009-06-17,19.37,82.65,12.76,,207.37,,23.68,5.77,,30.15
2009-06-16,19.48,82.15,12.77,,207.79,,23.45,5.4,,29.43
2009-06-15,19.44,83.18,12.87,,208.18,,23.42,5.45,,30.8
2009-06-12,19.57,84.08,13.39,,212.21,,23.33,5.41,,31.61
2009-06-11,19.99,85.69,13.27,,214.29,,22.83,5.39,,32.13
2009-06-10,20.04,86.59,12.94,,216.08,,22.55,5.41,,32.22
2009-06-09,20.39,87.08,12.6,,217.59,,22.08,5.57,,32.66
2009-06-08,20.55,86.36,12.28,,219.17,,22.05,5.54,,31.87
2009-06-05,20.67,87.56,12.08,,221.94,,22.14,5.6,,32.59
2009-06-04,20.53,85.52,12.1,,219.92,,21.83,5.82,,32.81
2009-06-03,20.14,85.68,11.62,,215.61,,21.73,5.79,,30.94
2009-06-02,19.93,84.93,11.94,,213.99,,21.4,5.88,,32.0
2009-06-01,19.91,83.05,12.18,,213.07,,21.4,5.85,,32.22
2009-05-29,19.4,77.99,11.57,,208.41,,20.89,5.63,,31.04
2009-05-28,19.3,77.65,11.48,,204.99,,20.45,5.51,,30.07
2009-05-27,19.01,77.1,11.12,,202.58,,20.13,5.56,,29.95
2009-05-26,18.68,78.39,11.14,,201.98,,20.34,5.73,,29.26
2009-05-22,17.5,75.64,10.85,,196.55,,19.75,5.54,,28.5
2009-05-21,17.74,75.96,10.83,,198.05,,19.82,5.59,,27.54
2009-05-20,17.98,77.97,11.18,,198.39,,20.38,5.75,,28.56
2009-05-19,18.21,77.87,11.56,,199.24,,20.31,5.66,,28.48
2009-05-18,18.09,75.95,11.3,,198.22,,20.6,5.54,,27.85
2009-05-15,17.49,73.6,10.98,,194.8,,20.22,5.5,,27.0
2009-05-14,17.56,75.11,10.93,,193.56,,20.06,5.3,,27.03
2009-05-13,17.07,74.19,10.94,,194.58,,19.75,5.38,,26.76
2009-05-12,17.77,77.93,11.21,,199.31,,19.89,5.76,,27.81
2009-05-11,18.51,78.61,11.02,,203.79,,19.32,5.66,,28.27
2009-05-08,18.46,77.95,10.81,,203.46,,19.42,5.75,,27.7
2009-05-07,18.44,79.28,11.07,,198.11,,19.32,5.71,,27.73
2009-05-06,18.93,81.99,11.89,,201.53,,19.79,6.14,,28.62
2009-05-05,18.96,81.9,11.86,,201.29,,19.79,6.44,,28.27
2009-05-04,18.87,79.77,12.28,,200.79,,20.19,6.42,,26.66
2009-05-01,18.18,78.96,11.85,,196.65,,20.24,6.35,,25.4
2009-04-30,17.98,80.52,11.62,,197.79,,20.26,6.47,,26.08
2009-04-29,17.88,79.79,11.25,,195.54,,20.25,6.46,,25.9
2009-04-28,17.7,82.4,10.88,,191.66,,19.93,6.6,,25.85
2009-04-27,17.82,83.12,11.09,,192.78,,20.4,6.62,,25.66
2009-04-24,17.7,84.46,11.05,,194.55,,20.91,6.1,,26.0
2009-04-23,17.91,80.61,10.72,,192.15,,18.92,6.47,,25.92
2009-04-22,17.36,79.2,10.63,,191.74,,18.78,6.55,,32.55
2009-04-21,17.39,78.74,10.55,,190.54,,18.97,6.66,,30.22
2009-04-20,17.21,77.57,10.31,,189.46,,18.61,7.09,,29.78
2009-04-17,17.63,78.05,11.06,,195.92,,19.2,6.98,,30.7
2009-04-16,17.35,77.25,10.88,,194.18,,19.76,6.9,,30.19
2009-04-15,16.81,74.71,10.2,,189.56,,18.83,6.66,,29.6
2009-04-14,16.9,77.22,10.47,,184.27,,19.35,6.83,,30.04
2009-04-13,17.17,78.94,10.45,,188.87,,19.59,7.06,,31.53
2009-04-09,17.08,79.77,10.76,,186.06,,19.67,6.71,,30.01
2009-04-08,16.62,76.98,10.2,,180.82,,19.19,6.33,,30.09
2009-04-07,16.43,75.51,9.83,,179.15,,18.76,6.24,,27.6
2009-04-06,16.92,77.99,10.33,,183.94,,18.76,6.36,,27.88
2009-04-03,16.57,78.17,10.32,,184.71,,18.75,6.15,,28.67
2009-04-02,16.1,76.34,9.5,,181.07,,19.29,6.16,,27.62
2009-04-01,15.53,73.5,9.52,,176.87,,19.31,6.12,,26.12
2009-03-31,15.02,73.44,9.48,,173.86,,18.37,6.13,,23.62
2009-03-30,14.93,71.44,9.49,,171.17,,17.48,6.0,,23.52
2009-03-27,15.26,70.52,9.95,,173.68,,18.13,5.67,,24.26
2009-03-26,15.7,73.69,10.35,,176.47,,18.83,5.96,,25.72
2009-03-25,15.21,72.4,10.17,,171.86,,17.88,5.94,,24.16
2009-03-24,15.21,72.81,10.41,,173.41,,17.93,6.2,,24.64
2009-03-23,15.38,75.58,10.45,,174.13,,18.33,6.2,,25.2
2009-03-20,14.51,69.96,9.88,,164.91,,17.06,5.95,,23.04
2009-03-19,14.52,70.1,10.04,,164.81,,17.14,5.93,,24.82
2009-03-18,14.5,71.25,9.62,,166.38,,16.96,5.95,,25.25
2009-03-17,14.24,71.35,9.34,,167.5,,16.9,5.83,,23.57
2009-03-16,13.63,66.98,8.9,,159.69,,16.25,5.52,,22.51
2009-03-13,13.7,68.63,9.37,,162.05,,16.65,5.62,,22.67
2009-03-12,13.76,69.58,9.44,,161.6,,17.01,5.71,,22.67
2009-03-11,13.24,68.54,8.98,,158.8,,17.11,5.36,,22.65
2009-03-10,12.66,65.71,8.76,,153.93,,16.48,5.5,,22.28
2009-03-09,11.87,60.49,8.04,,145.3,,15.15,5.5,,19.95
2009-03-06,12.19,61.69,8.37,,154.13,,15.28,5.45,,19.89
2009-03-05,12.69,64.77,8.39,,152.67,,15.27,5.41,,20.0
2009-03-04,13.02,64.81,8.88,,159.3,,16.12,5.39,,21.09
2009-03-03,12.62,61.7,9.15,,162.58,,15.88,5.19,,21.01
2009-03-02,12.56,61.99,8.43,,163.42,,15.79,4.91,,20.73
2009-02-27,12.76,64.79,8.53,,168.83,,16.15,5.18,,20.76
2009-02-26,12.74,62.34,8.21,,168.42,,16.42,5.11,,21.5
2009-02-25,13.02,63.71,8.36,,170.65,,16.96,5.11,,22.43
2009-02-24,12.89,65.6,8.26,,172.55,,17.17,5.15,,22.93
2009-02-23,12.42,61.71,7.99,,164.86,,17.21,5.08,,21.45
2009-02-20,13.0,63.86,8.41,,173.05,,18.0,5.26,,22.51
2009-02-19,12.95,61.95,8.12,,171.15,,17.91,5.3,,22.31
2009-02-18,13.48,62.35,8.65,,176.38,,18.12,5.29,,22.6
2009-02-17,13.5,61.67,8.88,,171.16,,18.09,5.32,,23.88
2009-02-13,14.17,63.26,9.12,,178.66,,19.09,5.51,,25.09
2009-02-12,14.18,63.96,9.17,,181.34,,19.26,5.42,,26.04
2009-02-11,13.83,64.35,9.02,,178.84,,19.21,5.17,,26.04
2009-02-10,13.98,63.31,9.16,,179.08,,18.8,5.17,,24.39
2009-02-09,14.64,66.71,9.64,,189.2,,19.44,5.28,,26.12
2009-02-06,14.25,66.55,9.46,,185.45,,19.66,5.29,,25.31
2009-02-05,13.78,63.18,9.43,,176.68,,19.04,5.35,,24.37
2009-02-04,13.36,61.06,9.79,,171.33,,18.63,5.26,,22.23
2009-02-03,13.28,63.59,9.77,,170.05,,18.5,5.25,,22.51
2009-02-02,13.07,61.15,9.31,,170.11,,17.83,5.28,,21.75
2009-01-30,12.88,58.82,9.5,,169.1,,17.1,5.16,,20.7
2009-01-29,13.29,50.0,9.95,,171.49,,17.59,5.27,,21.6
2009-01-28,13.46,50.36,10.88,,174.16,,18.04,5.17,,22.53
2009-01-27,12.96,48.44,10.07,,165.57,,17.66,4.97,,21.47
2009-01-26,12.81,49.63,10.31,,161.77,,17.63,4.31,,22.1
2009-01-23,12.62,50.63,10.14,,162.19,,17.2,4.35,,21.62
2009-01-22,12.62,49.94,9.98,,153.1,,17.11,4.41,,21.2
2009-01-21,11.83,50.54,10.2,,151.39,,19.38,4.38,,21.88
2009-01-20,11.17,48.44,9.85,,141.23,,18.48,4.26,,20.28
2009-01-16,11.76,51.59,10.27,,149.69,,19.71,4.47,,22.0
2009-01-15,11.91,51.44,10.54,,149.35,,19.24,4.52,,22.34
2009-01-14,12.19,48.49,10.31,,150.33,,19.09,4.22,,21.76
2009-01-13,12.53,51.45,10.76,,157.0,,19.82,4.42,,22.61
2009-01-12,12.67,51.92,10.65,,156.19,,19.47,4.46,,23.75
2009-01-09,12.94,55.51,11.12,,157.38,,19.52,4.61,,25.03
2009-01-08,13.24,57.16,11.27,,162.43,,20.12,4.74,,26.33
2009-01-07,13.0,56.2,11.15,,160.84,,19.51,4.67,,24.83
2009-01-06,13.29,57.36,11.05,,166.86,,20.76,4.71,,24.58
2009-01-05,13.51,54.06,10.61,,163.86,,20.52,4.56,,23.74
2009-01-02,12.96,54.36,10.75,,160.5,,20.33,4.27,,23.74
2008-12-31,12.19,51.28,10.24,,153.67,,19.44,4.27,,23.69
2008-12-30,12.33,50.76,10.23,,151.4,,19.34,4.09,,23.32
2008-12-29,12.37,49.4,10.34,,148.56,,18.96,3.99,,22.01
2008-12-26,12.26,51.78,10.65,,150.03,,19.13,4.07,,22.32
2008-12-24,12.15,51.44,10.65,,151.32,,19.17,3.92,,21.69
2008-12-23,12.34,51.08,10.83,,148.86,,19.28,3.88,,21.79
2008-12-22,12.25,49.84,10.96,,148.41,,19.18,3.99,,22.41
2008-12-19,12.86,51.56,11.09,,154.93,,19.12,3.96,,24.52
2008-12-18,12.78,52.08,11.36,,154.98,,19.3,4.03,,24.28
2008-12-17,12.74,53.18,11.68,,157.46,,19.66,4.11,,24.46
2008-12-16,13.63,52.63,11.79,,162.48,,20.11,4.09,,24.35
2008-12-15,13.54,48.85,11.13,,155.18,,19.04,4.07,,23.73
2008-12-12,14.04,51.25,11.48,,157.72,,19.36,4.07,,24.74
2008-12-11,13.57,48.25,11.69,,149.96,,19.45,4.02,,23.67
2008-12-10,14.03,49.7,12.02,,154.26,,20.61,4.07,,24.98
2008-12-09,14.29,51.25,11.86,,152.83,,20.6,4.01,,23.21
2008-12-08,14.25,51.41,12.0,,150.9,,21.01,3.64,,23.17
2008-12-05,13.43,48.26,10.71,,141.85,,19.87,3.61,,23.3
2008-12-04,13.06,47.32,10.27,,137.03,,19.11,3.31,,21.35
2008-12-03,13.7,45.21,10.55,,139.58,,19.87,3.4,,21.85
2008-12-02,13.21,41.19,10.52,,137.42,,19.15,3.32,,19.0
2008-12-01,12.7,40.47,10.05,,132.86,,18.61,3.15,,17.88
2008-11-28,13.24,42.7,11.17,,146.33,,20.22,3.28,,19.35
2008-11-26,13.57,43.96,11.05,,145.9,,20.49,3.27,,18.99
2008-11-25,12.97,42.19,10.42,,140.88,,19.99,3.09,,19.26
2008-11-24,13.28,42.5,10.14,,128.59,,20.69,3.17,,19.55
2008-11-21,11.8,37.87,9.3,,131.08,,19.68,2.86,,18.94
2008-11-20,11.5,35.03,9.81,,129.65,,17.53,2.67,,19.61
2008-11-19,12.33,35.84,10.35,,139.95,,18.29,2.94,,19.76
2008-11-18,12.84,38.44,10.6,,148.56,,19.62,3.06,,20.51
2008-11-17,12.59,39.69,10.52,,149.91,,19.32,3.04,,19.88
2008-11-14,12.89,41.75,10.89,,154.85,,20.06,3.15,,20.0
2008-11-13,13.78,44.93,10.27,,155.88,,21.25,3.48,,22.77
2008-11-12,12.87,41.56,10.5,,145.35,,20.3,2.96,,22.42
2008-11-11,13.54,46.3,11.33,,155.57,,21.2,3.15,,23.64
2008-11-10,13.7,48.46,11.86,,159.23,,21.3,3.08,,24.81
2008-11-07,14.03,49.21,12.55,,165.4,,21.5,3.12,,26.66
2008-11-06,14.16,47.22,12.03,,165.44,,20.88,3.07,,26.06
2008-11-05,14.76,51.98,12.77,,170.95,,22.08,3.28,,27.51
2008-11-04,15.86,58.45,12.93,,183.29,,23.53,3.43,,30.56
2008-11-03,15.28,55.77,12.61,,173.07,,22.62,3.34,,31.81
2008-10-31,15.37,57.24,12.2,,179.5,,22.33,3.54,,31.0
2008-10-30,15.86,56.71,12.25,,179.67,,22.63,3.25,,31.17
2008-10-29,14.94,56.89,12.13,,178.82,,23.0,3.11,,28.22
2008-10-28,14.27,56.04,13.15,,184.19,,23.1,2.94,,27.06
2008-10-27,13.16,49.58,11.74,,164.58,,21.18,2.56,,23.18
2008-10-24,13.77,48.96,11.5,,169.48,,21.96,2.71,,22.13
2008-10-23,14.03,50.32,11.99,,175.98,,22.32,2.97,,20.44
2008-10-22,13.84,49.99,11.98,,177.66,,21.53,2.96,,20.06
2008-10-21,13.07,50.23,12.58,,181.19,,23.36,2.98,,18.73
2008-10-20,14.06,52.97,13.37,,189.47,,24.72,3.4,,20.64
2008-10-17,13.91,50.65,13.04,,186.08,,23.93,3.33,,20.69
2008-10-16,14.56,50.29,13.21,,176.33,,24.19,3.35,,19.89
2008-10-15,13.99,48.72,12.58,,169.42,,22.66,3.22,,19.97
2008-10-14,14.87,55.86,14.08,,181.17,,24.1,3.43,,21.33
2008-10-13,15.75,62.02,15.21,,190.32,,25.5,3.63,,24.0
2008-10-10,13.8,56.25,13.29,,165.83,,21.5,3.47,,21.03
2008-10-09,12.68,56.0,13.43,,164.33,,22.3,3.28,,20.45
2008-10-08,12.83,61.02,13.5,,168.89,,23.01,3.25,,20.41
2008-10-07,12.74,58.52,13.55,,172.83,,23.23,3.19,,20.81
2008-10-06,14.02,65.23,14.86,,185.42,,24.91,3.78,,21.65
2008-10-03,13.87,67.0,15.25,,193.26,,26.32,4.14,,22.57
2008-10-02,14.3,67.36,15.79,,195.05,,26.25,4.19,,24.12
2008-10-01,15.59,69.58,16.15,,205.65,,26.48,4.29,,25.83
2008-09-30,16.24,72.76,16.48,,200.06,,26.69,4.41,,26.64
2008-09-29,15.04,63.35,15.41,,190.31,,25.01,4.51,,26.0
2008-09-26,18.32,70.7,17.0,,215.3,,27.4,4.7,,29.04
2008-09-25,18.85,72.08,16.93,,219.58,,26.61,4.71,,30.9
2008-09-24,18.39,69.96,16.7,,217.34,,25.72,4.54,,28.97
2008-09-23,18.12,71.76,16.33,,214.42,,25.44,4.5,,28.78
2008-09-22,18.72,74.93,16.57,,214.85,,25.4,4.53,,28.58
2008-09-19,20.13,81.0,16.63,,224.35,,25.16,4.56,,30.12
2008-09-18,19.16,76.5,17.25,,219.32,,25.26,4.43,,27.76
2008-09-17,18.26,71.54,16.19,,207.04,,24.57,4.12,,27.92
2008-09-16,19.98,78.73,15.98,,221.24,,25.99,4.07,,31.98
2008-09-15,20.05,77.34,17.99,,216.71,,26.82,4.02,,33.67
2008-09-12,21.28,78.3,19.04,,218.61,,27.62,4.21,,35.94
2008-09-11,21.81,79.51,19.18,,216.66,,27.34,4.12,,34.25
2008-09-10,21.66,76.74,19.31,,206.87,,26.44,4.11,,33.95
2008-09-09,21.67,79.04,19.3,,209.12,,26.1,4.11,,32.47
2008-09-08,22.56,81.16,20.17,,209.76,,26.12,4.31,,34.91
2008-09-05,22.88,79.19,20.41,,221.9,,25.65,4.24,,36.17
2008-09-04,23.03,78.03,20.36,,224.9,,26.35,4.27,,35.53
2008-09-03,23.85,80.77,20.31,,231.97,,26.9,4.42,,38.93
2008-09-02,23.74,81.41,20.83,,232.39,,27.1,4.41,,38.52
2008-08-29,24.22,80.81,21.73,,231.41,,27.29,4.41,,39.7
2008-08-28,24.82,83.42,25.21,,236.65,,27.94,4.45,,39.57
2008-08-27,24.95,81.73,25.63,,234.06,,27.56,4.38,,38.49
2008-08-26,24.81,81.76,25.17,,236.84,,27.27,4.3,,36.98
2008-08-25,24.65,82.85,25.04,,241.26,,27.66,4.28,,37.95
2008-08-22,25.26,85.26,25.27,,245.05,,27.84,4.38,,38.93
2008-08-21,24.9,83.26,25.21,,243.02,,27.18,4.29,,38.74
2008-08-20,25.12,82.13,24.97,,242.26,,27.29,4.36,,38.01
2008-08-19,24.79,81.29,24.44,,245.0,,27.32,4.3,,39.81
2008-08-18,25.06,83.11,24.63,,248.9,,27.69,4.37,,41.7
2008-08-15,25.11,86.4,25.06,,254.82,,27.81,4.47,,39.83
2008-08-14,25.62,88.03,25.3,,252.49,,27.91,4.55,,36.38
2008-08-13,25.61,86.69,25.13,,249.76,,27.91,4.45,,36.03
2008-08-12,25.25,87.25,25.33,,251.05,,28.12,4.4,,34.89
2008-08-11,24.79,88.09,25.19,,250.17,,27.9,4.6,,35.76
2008-08-08,24.22,80.51,25.0,,247.26,,28.13,4.44,,36.91
2008-08-07,23.37,76.95,24.99,,239.32,,27.39,4.35,,34.68
2008-08-06,23.46,78.09,25.25,,242.93,,27.02,4.29,,36.19
2008-08-05,22.95,79.11,25.11,,239.69,,26.21,4.27,,34.4
2008-08-04,21.89,75.71,25.39,,231.27,,25.28,4.26,,34.35
2008-08-01,22.38,75.75,24.41,,233.7,,25.44,4.17,,35.31
2008-07-31,22.71,76.34,24.57,,236.64,,25.72,4.41,,35.85
2008-07-30,22.84,78.21,24.0,,241.11,,26.23,4.36,,35.23
2008-07-29,22.44,78.21,24.01,,241.31,,26.11,4.43,,33.33
2008-07-28,22.06,75.98,23.24,,238.32,,25.5,4.09,,34.69
2008-07-25,23.16,78.31,23.47,,245.74,,26.16,3.98,,34.07
2008-07-24,22.72,78.72,23.42,,237.57,,25.44,3.82,,34.75
2008-07-23,23.75,70.54,23.81,,244.37,,26.43,4.0,,37.0
2008-07-22,23.15,67.97,23.76,,238.32,,25.8,3.89,,37.97
2008-07-21,23.76,68.48,23.98,,234.17,,25.64,3.91,,36.94
2008-07-18,23.59,69.12,24.23,,240.42,,25.86,3.87,,38.51
2008-07-17,24.54,72.11,24.37,,266.45,,27.52,3.97,,38.89
2008-07-16,24.69,71.84,23.1,,267.53,,27.26,4.02,,36.95
2008-07-15,24.23,67.03,22.64,,257.79,,26.15,3.96,,38.5
2008-07-14,24.84,66.28,22.2,,260.55,,25.15,3.97,,40.5
2008-07-11,24.65,68.54,22.31,,266.63,,25.25,3.89,,39.38
2008-07-10,25.23,70.63,22.35,,270.02,,25.45,3.98,,38.56
2008-07-09,24.89,70.61,21.6,,270.5,,25.23,4.09,,37.71
2008-07-08,25.65,75.04,22.63,,276.99,,25.85,4.06,,40.19
2008-07-07,25.02,72.49,22.97,,271.68,,26.03,4.04,,53.19
2008-07-03,24.3,72.0,22.81,,268.23,,25.98,3.9,,53.07
2008-07-02,24.03,71.44,22.7,,263.26,,25.88,3.89,,55.01
2008-07-01,24.95,73.62,22.18,,267.1,,26.87,3.87,,52.45
2008-06-30,23.92,73.33,21.88,,262.95,,27.51,3.72,,53.86
2008-06-27,24.3,74.66,22.25,,263.77,,27.63,3.82,,51.05
2008-06-26,24.04,76.3,22.52,,264.15,,27.75,4.11,,58.92
2008-06-25,25.34,80.51,23.55,,275.22,,28.35,4.23,,62.18
2008-06-24,24.75,79.64,23.04,,270.88,,27.73,4.14,,60.95
2008-06-23,24.74,80.68,23.41,,272.33,,27.97,4.23,,63.56
2008-06-20,25.04,81.1,23.4,,272.94,,28.23,4.49,,63.86
2008-06-19,25.84,84.26,24.34,,279.82,,28.93,4.59,,65.72
2008-06-18,25.54,82.52,23.89,,280.91,,28.46,4.31,,66.19
2008-06-17,25.92,82.97,24.15,,284.45,,28.8,4.47,,67.0
2008-06-16,25.26,81.7,24.45,,286.12,,28.93,4.56,,67.47
2008-06-13,24.62,79.17,24.42,,285.47,,29.07,4.6,,66.5
2008-06-12,24.75,76.15,23.78,,276.2,,28.24,4.43,,65.29
2008-06-11,25.83,77.28,23.45,,272.33,,27.12,4.32,,65.28
2008-06-10,26.52,79.62,23.6,,276.81,,27.89,4.38,,65.83
2008-06-09,25.94,79.43,24.15,,278.66,,27.71,4.45,,65.84
2008-06-06,26.52,80.63,23.74,,283.22,,27.49,4.55,,67.89
2008-06-05,27.06,84.51,24.02,,292.86,,28.3,4.74,,69.93
2008-06-04,26.46,81.5,23.89,,285.82,,27.54,4.62,,67.37
2008-06-03,26.48,80.11,23.47,,283.37,,27.31,4.55,,65.65
2008-06-02,26.59,80.23,22.79,,287.21,,27.8,4.41,,66.39
2008-05-30,26.96,81.62,23.06,,292.61,,28.32,4.34,,68.67
2008-05-29,26.67,80.35,21.81,,291.21,,28.31,4.34,,68.66
2008-05-28,26.72,80.08,21.69,,283.84,,28.18,4.45,,67.65
2008-05-27,26.63,80.62,21.49,,280.17,,28.44,4.58,,66.75
2008-05-23,25.88,78.35,21.19,,272.04,,28.05,4.46,,64.96
2008-05-22,25.29,79.26,20.89,,274.46,,28.47,4.53,,65.0
2008-05-21,25.46,78.3,20.01,,274.72,,28.25,4.53,,65.39
2008-05-20,26.56,80.72,20.57,,289.01,,28.76,4.52,,68.0
2008-05-19,26.23,82.29,21.2,,288.47,,29.46,4.43,,69.3
2008-05-16,26.8,76.46,21.31,,289.74,,29.99,4.52,,69.6
2008-05-15,27.1,76.12,20.63,,290.21,,30.45,4.28,,72.08
2008-05-14,26.61,74.2,20.06,,287.86,,29.93,4.34,,66.32
2008-05-13,27.14,74.56,20.0,,291.21,,29.78,4.38,,66.15
2008-05-12,26.88,74.53,19.37,,292.18,,29.99,4.39,,64.79
2008-05-09,26.21,72.41,19.03,,286.3,,29.39,4.39,,64.05
2008-05-08,26.44,72.79,18.84,,291.21,,29.27,4.31,,64.04
2008-05-07,26.08,73.18,18.9,,289.21,,29.21,4.31,,63.76
2008-05-06,26.67,75.71,19.19,,292.89,,29.7,4.42,,67.39
2008-05-05,26.39,75.92,19.1,,297.15,,29.08,4.43,,67.58
2008-05-02,25.85,77.31,19.32,,290.35,,29.24,4.44,,68.76
2008-05-01,25.71,79.36,19.08,,296.24,,29.4,4.43,,70.24
2008-04-30,24.85,78.63,18.63,,286.86,,28.52,4.57,,66.64
2008-04-29,25.01,80.74,18.97,,278.96,,28.64,4.6,,68.44
2008-04-28,24.61,81.97,18.87,,275.78,,28.99,4.72,,67.33
2008-04-25,24.25,80.86,19.11,,271.76,,29.83,4.85,,64.84
2008-04-24,24.13,77.69,19.14,,271.25,,31.8,4.72,,61.52
2008-04-23,23.27,81.0,19.05,,272.97,,31.45,4.47,,60.84
2008-04-22,22.89,79.6,19.05,,277.22,,30.25,4.29,,58.02
2008-04-21,24.02,80.18,19.56,,268.63,,30.42,5.62,,56.07
2008-04-18,23.01,80.1,19.47,,269.44,,30.0,5.51,,58.47
2008-04-17,22.07,74.04,19.05,,224.55,,29.22,5.81,,55.02
2008-04-16,21.96,74.59,18.72,,227.29,,28.95,5.57,,53.96
2008-04-15,21.2,72.5,18.28,,223.2,,28.25,5.21,,51.72
2008-04-14,21.11,72.61,18.24,,225.6,,28.06,5.11,,51.85
2008-04-11,21.02,71.99,18.5,,228.5,,28.28,5.07,,52.5
2008-04-10,22.08,74.83,18.77,,234.3,,29.11,5.22,,53.91
2008-04-09,21.63,74.39,18.69,,231.86,,28.89,5.2,,52.6
2008-04-08,21.83,77.3,19.0,,233.67,,28.75,5.27,,53.27
2008-04-07,22.27,76.9,19.23,,238.17,,29.16,5.13,,50.59
2008-04-04,21.87,76.87,19.53,,235.31,,29.16,5.17,,50.49
2008-04-03,21.66,74.94,20.12,,227.33,,29.0,5.33,,47.97
2008-04-02,21.07,77.37,19.95,,232.62,,29.16,5.19,,43.68
2008-04-01,21.36,76.7,20.33,,232.62,,29.5,5.22,,45.75
2008-03-31,20.5,71.3,19.92,,220.01,,28.38,4.95,,42.82
2008-03-28,20.43,69.76,19.61,,218.82,,27.91,5.08,,44.53
2008-03-27,20.04,70.8,19.47,,221.82,,28.05,5.19,,46.38
2008-03-26,20.72,73.8,20.16,,228.87,,28.56,5.41,,49.61
2008-03-25,20.14,75.17,20.42,,225.16,,29.14,5.3,,50.08
2008-03-24,19.93,75.95,20.56,,230.05,,29.17,5.45,,47.76
2008-03-20,19.04,73.19,20.01,,216.56,,29.18,5.18,,45.12
2008-03-19,18.52,70.17,19.51,,215.78,,28.62,4.98,,42.77
2008-03-18,18.97,71.7,20.32,,219.36,,29.42,5.0,,46.66
2008-03-17,18.1,66.53,19.39,,209.73,,28.3,4.71,,46.06
2008-03-14,18.09,68.22,19.4,,218.74,,27.96,4.75,,49.78
2008-03-13,18.28,68.32,19.85,,221.28,,28.62,4.89,,52.12
2008-03-12,18.0,66.51,19.69,,219.87,,28.63,4.86,,51.27
2008-03-11,18.19,67.15,19.83,,219.7,,29.28,4.73,,48.0
2008-03-10,17.1,63.47,19.12,,206.6,,28.05,4.74,,47.51
2008-03-07,17.46,64.09,19.35,,216.46,,27.87,4.47,,51.45
2008-03-06,17.28,62.74,19.43,,216.13,,27.57,4.37,,53.1
2008-03-05,17.78,64.99,19.79,,223.63,,28.12,4.59,,54.57
2008-03-04,17.8,65.34,19.67,,222.08,,27.59,4.5,,53.76
2008-03-03,17.39,62.43,19.94,,228.28,,26.99,4.42,,55.81
2008-02-29,17.86,64.47,19.9,,235.35,,27.2,4.51,,58.67
2008-02-28,18.56,67.85,20.87,,237.46,,27.93,4.51,,59.95
2008-02-27,17.57,70.87,20.77,,236.19,,28.26,4.63,,59.86
2008-02-26,17.02,71.69,20.48,,231.86,,28.38,4.14,,60.18
2008-02-25,17.11,73.27,20.14,,242.98,,27.84,4.0,,58.29
2008-02-22,17.07,72.08,19.54,,253.65,,27.68,3.97,,56.55
2008-02-21,17.36,69.9,19.27,,251.18,,28.1,3.98,,57.91
2008-02-20,17.69,73.64,19.75,,254.25,,28.22,3.92,,59.45
2008-02-19,17.45,72.08,19.28,,254.22,,28.17,3.83,,57.38
2008-02-15,17.8,72.96,19.57,,264.56,,28.42,3.8,,59.81
2008-02-14,18.21,75.8,19.81,,265.86,,28.5,3.82,,62.1
2008-02-13,18.49,77.73,20.31,,267.04,,28.96,3.9,,62.93
2008-02-12,17.84,74.45,19.71,,258.79,,28.34,3.84,,62.26
2008-02-11,18.49,75.19,19.93,,260.32,,28.21,3.84,,61.42
2008-02-08,17.93,73.5,19.45,,258.09,,28.56,3.84,,60.27
